,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,DXY_Close,SPX_Close,US10Y_Close,VIX_Close
2019-12-09,1461.438,1459.82,1465.357,1458.9,97.644,3135.96,1.82079995,15.86
2019-12-10,1464.188,1461.5,1469.145,1460.2,97.413,3132.52,1.84159994,15.68
2019-12-11,1474.5,1464.3,1478.86,1462.915,97.078,3141.63,1.7931,14.99
2019-12-12,1469.6,1474.6,1487.0,1464.172,97.397,3168.57,1.89569998,13.94
2019-12-13,1475.668,1469.6,1478.0,1462.112,97.172,3168.8,1.82430005,12.63
2019-12-16,1475.958,1475.54,1479.9,1473.33,97.019,3191.45,1.87310004,12.14
2019-12-17,1476.118,1476.0,1480.5,1474.35,97.222,3192.52,1.87489998,12.29
2019-12-18,1475.2,1475.9,1479.256,1470.632,97.4,3191.14,1.92219996,12.58
2019-12-19,1478.6,1475.3,1481.668,1473.39,97.379,3205.37,1.92219996,12.5
2019-12-20,1477.968,1478.7,1480.928,1476.0,97.69,3221.22,1.9188,12.51
2019-12-23,1485.54,1477.79,1486.2,1477.63,97.658,3224.01,1.92760003,12.61
2019-12-24,1499.3,1485.9,1500.5,1484.574,97.654,3223.38,1.90310001,12.67
2019-12-26,1511.3,1499.468,1512.6,1497.642,97.534,3239.91,1.8944,12.65
2019-12-27,1510.81,1511.3,1515.277,1507.533,96.919,3240.02,1.87699997,13.43
2019-12-30,1514.9,1510.81,1516.1,1510.81,96.74,3221.29,1.8858,14.82
2019-12-31,1517.177,1514.9,1525.28,1514.9,96.389,3230.78,1.91919994,13.78
2020-01-02,1528.9,1517.7,1531.335,1517.2,96.846,3257.85,1.87709999,12.47
2020-01-03,1552.108,1528.9,1553.515,1528.15,96.838,3234.85,1.79330003,14.02
2020-01-06,1565.4,1551.8,1587.93,1551.8,96.671,3246.28,1.80900002,13.85
2020-01-07,1574.11,1565.4,1577.4,1555.3,97.005,3237.18,1.81079996,13.79
2020-01-08,1556.1,1574.3,1611.335,1552.39,97.299,3253.05,1.87380004,13.45
2020-01-09,1552.2,1556.1,1561.4,1540.422,97.45,3274.7,1.85450006,12.54
2020-01-10,1562.077,1552.2,1563.088,1545.89,97.356,3265.35,1.81959999,12.56
2020-01-13,1547.5,1561.99,1561.99,1546.659,97.345,3288.13,1.84759998,12.32
2020-01-14,1546.3,1547.5,1548.87,1536.11,97.372,3283.15,1.81260002,12.39
2020-01-15,1556.128,1546.3,1558.148,1546.21,97.229,3289.29,1.78639996,12.42
2020-01-16,1552.3,1556.0,1558.09,1548.157,97.32,3316.81,1.80910003,12.32
2020-01-17,1557.168,1552.4,1561.23,1549.529,97.606,3329.62,1.82500005,12.1
2020-01-22,1558.6,1557.9,1559.22,1550.359,97.527,3321.75,1.76909995,12.91
2020-01-23,1562.788,1558.6,1567.897,1552.052,97.693,3325.54,1.73080003,12.98
2020-01-24,1571.448,1562.7,1575.805,1556.685,97.853,3295.47,1.68570006,14.56
2020-01-27,1581.8,1571.28,1588.7,1571.28,97.956,3243.63,1.61319995,18.23
2020-01-28,1567.0,1581.8,1583.007,1565.785,98.018,3276.24,1.66139996,16.28
2020-01-29,1576.9,1567.04,1578.1,1563.555,97.991,3273.4,1.58050001,16.39
2020-01-30,1573.9,1577.0,1585.937,1572.473,97.867,3283.66,1.59070003,15.49
2020-01-31,1589.687,1573.9,1590.17,1570.9,97.39,3225.52,1.50510001,18.84
2020-02-03,1576.677,1593.065,1593.9,1569.982,97.8,3248.92,1.52550006,17.97
2020-02-04,1552.796,1576.5,1579.567,1549.235,97.961,3297.59,1.60259998,16.05
2020-02-05,1555.91,1552.8,1562.368,1547.674,98.301,3334.69,1.64909995,15.15
2020-02-06,1566.6,1555.9,1568.214,1552.665,98.496,3345.78,1.64390004,14.96
2020-02-07,1570.137,1566.6,1574.1,1560.7,98.684,3327.71,1.58169997,15.47
2020-02-10,1571.9,1570.08,1576.981,1568.13,98.832,3352.09,1.56280005,15.04
2020-02-11,1567.8,1571.9,1574.1,1562.24,98.721,3357.75,1.604,15.18
2020-02-12,1565.8,1567.3,1570.42,1561.91,99.049,3379.45,1.637,13.74
2020-02-13,1575.91,1565.8,1578.3,1565.6,99.067,3373.94,1.619,14.15
2020-02-14,1583.597,1575.5,1584.948,1573.23,99.124,3380.16,1.588,13.68
2020-02-19,1611.347,1601.4,1612.93,1599.65,99.705,3386.15,1.568,14.38
2020-02-20,1619.5,1611.5,1623.74,1604.058,99.865,3373.23,1.519,15.56
2020-02-21,1643.147,1619.3,1649.262,1619.11,99.262,3337.75,1.473,17.08
2020-02-24,1659.156,1643.0,1689.296,1643.0,99.359,3225.89,1.374,25.03
2020-02-25,1634.83,1659.2,1663.91,1625.262,98.968,3128.21,1.355,27.85
2020-02-26,1640.7,1634.5,1655.1,1625.085,98.996,3116.39,1.342,27.56
2020-02-27,1644.687,1640.5,1660.368,1635.452,98.508,2978.76,1.264,39.16
2020-02-28,1585.634,1644.6,1649.456,1563.12,98.132,2954.22,1.152,40.11
2020-03-02,1588.6,1585.4,1610.988,1575.632,97.36,3090.23,1.167,33.42
2020-03-03,1640.6,1588.6,1649.33,1585.3,97.153,3003.37,1.004,36.82
2020-03-04,1636.637,1640.5,1652.81,1632.03,97.336,3130.12,1.054,31.99
2020-03-05,1671.837,1636.5,1674.6,1635.205,96.82,3023.94,0.915,39.62
2020-03-06,1673.527,1672.0,1692.2,1642.4,95.951,2972.37,0.767,41.94
2020-03-09,1679.808,1673.3,1703.6,1657.74,94.895,2746.56,0.559,54.46
2020-03-10,1649.205,1679.207,1680.6,1641.729,96.414,2882.23,0.8,47.3
2020-03-11,1633.818,1649.456,1671.4,1633.15,96.507,2741.38,0.878,53.9
2020-03-12,1576.0,1633.815,1650.364,1560.899,97.468,2480.64,0.812,75.47
2020-03-13,1529.708,1579.157,1597.907,1505.032,98.749,2711.02,0.983,57.83
2020-03-16,1514.2,1562.157,1575.48,1451.414,98.069,2386.13,0.74,82.69
2020-03-17,1527.728,1511.528,1554.0,1465.93,99.575,2529.19,1.069,75.91
2020-03-18,1486.1,1527.728,1546.27,1472.99,101.16,2398.1,1.183,76.45
2020-03-19,1470.9,1485.918,1501.2,1464.372,102.755,2409.39,1.158,72.0
2020-03-20,1498.7,1469.208,1516.5,1455.4,102.817,2304.92,0.885,66.04
2020-03-23,1554.238,1498.47,1561.3,1482.93,102.487,2237.4,0.763,61.59
2020-03-24,1622.22,1554.297,1635.3,1553.552,102.039,2447.33,0.858,61.67
2020-03-25,1613.778,1623.71,1643.1,1597.2,101.05,2475.56,0.869,63.95
2020-03-26,1629.2,1613.548,1645.5,1594.7,99.352,2630.07,0.849,61.0
2020-03-27,1626.148,1631.668,1635.5,1609.9,98.365,2541.47,0.676,65.54
2020-03-30,1622.5,1637.377,1637.487,1610.1,99.181,2626.65,0.726,57.08
2020-03-31,1575.007,1621.935,1626.55,1573.8,99.048,2584.59,0.668,53.54
2020-04-01,1588.428,1574.737,1601.7,1567.8,99.673,2470.5,0.602,57.06
2020-04-02,1612.817,1588.638,1620.8,1582.2,100.18,2526.9,0.611,50.91
2020-04-03,1616.4,1612.847,1626.8,1606.0,100.576,2488.65,0.599,46.8
2020-04-06,1660.7,1616.4,1669.84,1609.11,100.685,2663.68,0.678,45.24
2020-04-07,1646.08,1662.3,1678.6,1641.2,99.9,2659.41,0.726,46.7
2020-04-08,1644.0,1645.99,1657.5,1640.8,100.119,2749.98,0.771,43.35
2020-04-09,1681.8,1644.0,1690.33,1643.0,99.517,2789.82,0.7381,41.67
2020-04-13,1712.45,1663.0,1724.2,1663.0,99.348,2761.63,0.77,41.17
2020-04-14,1728.8,1712.45,1747.742,1707.1,98.887,2846.06,0.75,37.76
2020-04-15,1716.06,1727.986,1732.6,1707.5,99.461,2783.36,0.635,40.84
2020-04-16,1716.969,1716.98,1739.3,1706.5,100.025,2799.55,0.617,40.11
2020-04-17,1681.631,1716.558,1720.6,1678.8,99.782,2874.56,0.642,38.15
2020-04-20,1694.56,1683.2,1702.724,1672.02,99.955,2823.16,0.616,43.83
2020-04-21,1686.295,1694.304,1698.1,1658.1,100.258,2736.56,0.566,45.41
2020-04-22,1713.6,1686.218,1718.7,1678.6,100.388,2799.31,0.617,41.98
2020-04-23,1729.5,1712.74,1739.1,1706.2,100.433,2797.8,0.603,41.38
2020-04-24,1727.4,1730.028,1736.31,1710.62,100.38,2836.74,0.606,35.93
2020-04-27,1710.9,1727.53,1728.6,1706.37,100.041,2878.48,0.664,33.29
2020-04-28,1707.19,1713.408,1716.52,1692.31,99.865,2863.39,0.616,33.57
2020-04-29,1710.2,1707.68,1717.95,1698.16,99.565,2939.51,0.63,31.23
2020-04-30,1685.125,1711.598,1721.94,1681.36,99.016,2912.43,0.646,34.15
2020-05-01,1698.215,1685.855,1705.87,1670.43,99.079,2830.71,0.618,37.19
2020-05-04,1701.7,1685.1,1714.75,1685.1,99.484,2842.74,0.63,35.97
2020-05-05,1704.575,1700.968,1712.17,1690.02,99.709,2868.44,0.663,33.61
2020-05-06,1685.5,1704.596,1708.2,1682.264,100.091,2848.42,0.709,34.12
2020-05-07,1715.15,1681.488,1722.69,1681.488,99.889,2881.19,0.639,31.44
2020-05-08,1700.6,1715.078,1723.54,1700.43,99.734,2929.8,0.685,27.98
2020-05-11,1695.77,1702.2,1712.094,1692.255,100.236,2930.32,0.707,27.57
2020-05-12,1701.81,1696.184,1711.03,1693.6,99.933,2870.12,0.665,33.04
2020-05-13,1715.21,1701.809,1718.116,1699.08,100.242,2820.0,0.654,35.28
2020-05-14,1730.86,1715.21,1736.57,1711.3,100.466,2852.5,0.617,32.61
2020-05-15,1741.0,1730.89,1751.718,1728.835,100.402,2863.7,0.644,31.89
2020-05-18,1730.23,1741.5,1765.3,1727.5,99.665,2953.91,0.726,29.3
2020-05-19,1744.7,1730.448,1747.921,1726.124,99.371,2922.94,0.691,30.53
2020-05-20,1747.155,1744.75,1754.07,1742.6,99.124,2971.61,0.69,27.99
2020-05-21,1726.24,1747.254,1748.95,1717.1,99.37,2948.51,0.68,29.53
2020-05-22,1734.3,1726.27,1740.11,1724.41,99.863,2955.45,0.657,28.16
2020-05-27,1709.0,1709.924,1715.991,1693.923,99.062,3036.13,0.695,27.62
2020-05-28,1717.9,1711.8,1727.71,1705.85,98.383,3029.73,0.697,28.59
2020-05-29,1729.326,1719.47,1737.773,1712.6,98.344,3044.31,0.653,27.51
2020-06-01,1739.2,1731.2,1744.58,1727.503,97.83,3055.73,0.667,28.23
2020-06-02,1724.798,1738.608,1745.59,1721.6,97.673,3080.82,0.687,26.84
2020-06-03,1698.716,1724.799,1732.08,1689.12,97.276,3122.87,0.746,25.66
2020-06-04,1713.6,1698.676,1722.01,1696.93,96.677,3112.35,0.825,25.81
2020-06-05,1681.6,1713.104,1716.54,1670.88,96.937,3193.93,0.893,24.52
2020-06-08,1697.268,1681.6,1700.69,1677.7,96.618,3232.39,0.879,25.81
2020-06-09,1712.788,1697.045,1720.92,1692.41,96.324,3207.18,0.824,27.57
2020-06-10,1737.356,1712.888,1739.9,1708.3,95.959,3190.14,0.736,27.57
2020-06-11,1727.96,1737.278,1744.77,1721.69,96.733,3002.1,0.667,40.79
2020-06-12,1729.649,1728.17,1743.13,1722.3,97.319,3041.31,0.71,36.09
2020-06-15,1724.558,1731.56,1735.75,1704.3,96.706,3066.59,0.72,34.4
2020-06-16,1725.796,1724.575,1732.86,1716.82,96.958,3124.74,0.741,33.67
2020-06-17,1724.23,1725.95,1730.24,1713.064,97.158,3113.49,0.733,33.47
2020-06-18,1721.696,1725.656,1737.728,1717.43,97.421,3115.34,0.707,32.94
2020-06-19,1743.126,1721.696,1745.3,1721.1,97.623,3097.74,0.694,35.12
2020-06-22,1754.006,1741.9,1763.53,1741.9,97.039,3117.86,0.712,31.77
2020-06-23,1767.408,1754.006,1771.06,1747.45,96.646,3131.29,0.715,31.37
2020-06-24,1760.208,1767.408,1779.38,1760.208,97.148,3050.33,0.679,33.84
2020-06-25,1763.378,1760.188,1768.89,1754.802,97.429,3083.76,0.682,32.22
2020-06-26,1770.454,1763.566,1772.09,1747.562,97.433,3009.05,0.64,34.73
2020-06-29,1771.43,1770.68,1775.96,1765.82,97.536,3053.24,0.627,31.78
2020-06-30,1781.858,1771.0,1786.02,1764.8,97.391,3100.29,0.658,30.43
2020-07-01,1769.515,1781.93,1789.15,1759.48,97.196,3115.86,0.676,28.62
2020-07-02,1775.266,1769.004,1779.62,1757.87,97.317,3130.01,0.6627,27.68
2020-07-07,1794.795,1783.118,1797.53,1773.884,96.881,3145.32,0.64,29.43
2020-07-08,1808.575,1794.755,1818.14,1791.64,96.428,3169.94,0.666,28.08
2020-07-09,1803.1,1808.594,1815.92,1795.822,96.7,3152.05,0.615,29.26
2020-07-10,1798.84,1801.436,1810.661,1793.89,96.652,3185.04,0.643,27.29
2020-07-13,1802.628,1798.3,1813.44,1798.23,96.464,3155.22,0.618,32.19
2020-07-14,1808.206,1802.766,1810.99,1790.6,96.259,3197.52,0.625,29.52
2020-07-15,1808.0,1808.206,1815.06,1802.65,96.081,3226.56,0.633,27.76
2020-07-16,1796.734,1809.918,1813.42,1795.08,96.346,3215.57,0.618,28.0
2020-07-17,1808.9,1796.754,1811.93,1796.0,95.942,3224.73,0.623,25.68
2020-07-20,1817.568,1808.9,1820.521,1805.96,95.832,3251.84,0.613,24.46
2020-07-21,1840.9,1817.58,1843.59,1815.89,95.117,3257.3,0.604,24.84
2020-07-22,1872.094,1840.6,1872.18,1837.7,94.988,3276.02,0.6,24.32
2020-07-23,1886.394,1872.094,1898.35,1863.805,94.692,3235.66,0.577,26.08
2020-07-24,1900.6,1886.505,1906.88,1881.7,94.435,3215.63,0.587,25.84
2020-07-27,1941.61,1900.6,1945.63,1900.23,93.668,3239.41,0.615,24.74
2020-07-28,1957.73,1941.61,1981.2,1907.2,93.696,3218.44,0.579,25.44
2020-07-29,1970.358,1958.43,1980.835,1941.66,93.453,3258.44,0.577,24.1
2020-07-30,1955.904,1970.358,1971.544,1939.56,93.021,3246.22,0.545,24.76
2020-07-31,1974.9,1955.934,1984.218,1955.19,93.349,3271.12,0.533,24.46
2020-08-03,1976.344,1974.9,1987.948,1960.6,93.542,3294.61,0.554,24.28
2020-08-04,2018.1,1976.34,2020.17,1967.016,93.382,3306.51,0.512,23.76
2020-08-05,2038.204,2018.98,2055.713,2009.69,92.868,3327.77,0.549,22.99
2020-08-06,2063.564,2038.253,2069.77,2034.7,92.788,3349.16,0.538,22.65
2020-08-07,2034.9,2063.468,2075.135,2015.6,93.435,3351.28,0.566,22.21
2020-08-10,2027.448,2034.9,2049.9,2019.2,93.582,3360.47,0.58,22.13
2020-08-11,1911.444,2027.416,2029.984,1901.775,93.628,3333.69,0.642,24.03
2020-08-12,1915.525,1911.424,1949.548,1863.266,93.443,3380.35,0.673,22.28
2020-08-13,1952.578,1918.23,1966.264,1912.9,93.335,3373.43,0.717,22.13
2020-08-14,1943.61,1952.634,1962.27,1932.38,93.096,3372.85,0.708,22.05
2020-08-17,1985.0,1944.32,1990.69,1929.88,92.851,3381.99,0.691,21.35
2020-08-18,2001.928,1984.284,2015.654,1976.29,92.271,3389.78,0.672,21.51
2020-08-19,1928.82,2002.074,2006.504,1924.9,92.887,3374.85,0.685,22.54
2020-08-20,1946.925,1929.013,1955.324,1924.826,92.793,3385.51,0.653,22.72
2020-08-21,1939.647,1946.835,1955.95,1911.7,93.247,3397.16,0.636,22.54
2020-08-24,1928.794,1939.2,1962.18,1923.95,93.298,3431.28,0.654,22.37
2020-08-25,1930.184,1928.718,1937.52,1914.493,93.019,3443.62,0.688,22.03
2020-08-26,1954.688,1930.008,1954.8,1902.91,93.006,3478.73,0.688,23.27
2020-08-27,1929.2,1954.594,1976.65,1910.233,93.001,3484.55,0.754,24.47
2020-08-28,1964.5,1929.531,1973.824,1923.31,92.371,3508.01,0.724,22.96
2020-08-31,1967.244,1964.31,1976.62,1954.5,92.144,3500.31,0.706,26.41
2020-09-01,1969.164,1967.054,1992.63,1963.14,92.338,3526.65,0.672,26.12
2020-09-02,1942.405,1969.258,1973.33,1932.79,92.847,3580.84,0.648,26.57
2020-09-03,1930.3,1942.77,1951.03,1922.14,92.739,3455.06,0.636,33.6
2020-09-04,1932.8,1931.269,1950.4,1916.535,92.719,3426.96,0.721,30.75
2020-09-09,1946.246,1932.017,1950.88,1920.21,93.255,3398.96,0.698,28.81
2020-09-10,1944.748,1946.324,1966.53,1941.485,93.336,3339.19,0.68,29.71
2020-09-11,1939.4,1945.31,1954.72,1937.39,93.333,3340.97,0.669,26.87
2020-09-14,1956.748,1939.4,1962.54,1937.379,93.052,3383.54,0.676,25.85
2020-09-15,1952.948,1956.728,1972.16,1948.47,93.05,3401.2,0.681,25.59
2020-09-16,1959.004,1952.944,1973.594,1950.0,93.214,3385.49,0.699,26.04
2020-09-17,1943.954,1958.938,1960.914,1932.91,92.97,3357.01,0.689,26.46
2020-09-18,1950.3,1943.808,1960.14,1943.808,92.926,3319.47,0.695,25.83
2020-09-21,1912.327,1949.55,1955.92,1882.582,93.656,3281.06,0.669,27.78
2020-09-22,1899.744,1912.357,1920.02,1894.8,93.988,3315.57,0.671,26.86
2020-09-23,1862.757,1899.678,1905.88,1855.92,94.389,3236.92,0.677,28.58
2020-09-24,1867.307,1863.043,1877.03,1848.84,94.354,3246.59,0.668,28.51
2020-09-25,1860.0,1867.514,1875.17,1852.54,94.642,3298.46,0.656,26.38
2020-09-28,1880.908,1860.0,1883.03,1848.662,94.278,3351.6,0.658,26.19
2020-09-29,1898.188,1880.895,1899.13,1875.7,93.891,3335.47,0.651,26.27
2020-09-30,1885.328,1898.098,1902.32,1881.36,93.886,3363.0,0.686,26.37
2020-10-01,1905.128,1885.325,1912.14,1884.82,93.711,3380.8,0.679,26.7
2020-10-02,1898.7,1905.264,1917.1,1889.91,93.844,3348.44,0.704,27.63
2020-10-05,1912.668,1898.7,1918.754,1887.176,93.513,3408.63,0.778,27.96
2020-10-06,1878.465,1912.99,1921.14,1874.9,93.686,3360.95,0.734,29.48
2020-10-07,1887.044,1878.465,1898.0,1873.05,93.63,3419.45,0.783,28.06
2020-10-08,1893.678,1887.144,1900.69,1882.05,93.605,3446.83,0.779,26.36
2020-10-09,1929.4,1893.61,1930.42,1893.61,93.057,3477.13,0.779,25.0
2020-10-12,1922.614,1929.4,1933.28,1918.25,93.065,3534.22,0.760378,25.07
2020-10-13,1891.318,1922.613,1925.6,1886.608,93.531,3511.93,0.729,26.07
2020-10-14,1901.638,1891.345,1912.97,1882.6,93.382,3488.67,0.727,26.4
2020-10-15,1908.394,1901.62,1909.06,1889.74,93.856,3483.34,0.739,26.97
2020-10-16,1898.594,1908.414,1913.925,1897.84,93.682,3483.81,0.751,27.41
2020-10-19,1903.548,1898.4,1918.61,1897.216,93.427,3426.92,0.772,29.18
2020-10-20,1908.028,1903.705,1914.11,1894.75,93.067,3443.12,0.786,29.35
2020-10-21,1924.0,1908.079,1931.42,1908.079,92.611,3435.56,0.821,28.65
2020-10-22,1903.654,1923.734,1926.05,1894.55,92.951,3453.49,0.865,28.11
2020-10-23,1901.174,1903.638,1914.24,1894.44,92.768,3465.39,0.841,27.55
2020-10-26,1901.454,1906.6,1908.63,1891.54,93.045,3400.97,0.803,32.46
2020-10-27,1907.915,1901.658,1911.43,1898.0,92.94,3390.68,0.771,33.35
2020-10-28,1876.56,1907.925,1910.9,1869.54,93.405,3271.03,0.774,40.28
2020-10-29,1867.36,1876.407,1885.03,1860.0,93.955,3310.11,0.831,37.59
2020-10-30,1877.9,1867.38,1889.8,1864.49,94.038,3269.96,0.875,38.02
2020-11-02,1894.185,1877.9,1896.001,1873.6,94.129,3310.24,0.848,37.13
2020-11-03,1908.828,1894.888,1910.58,1887.19,93.553,3369.02,0.899,35.55
2020-11-04,1902.288,1908.5,1916.374,1882.21,93.407,3443.44,0.766,29.57
2020-11-05,1949.238,1903.2,1952.77,1902.54,92.525,3510.45,0.766,27.58
2020-11-06,1950.984,1948.3,1960.33,1935.729,92.229,3509.44,0.822,24.86
2020-11-09,1862.078,1963.0,1965.55,1850.62,92.725,3550.5,0.925,25.75
2020-11-10,1877.14,1860.6,1890.41,1860.59,92.749,3545.53,0.961,24.8
2020-11-12,1876.588,1864.7,1883.805,1862.88,92.963,3537.01,0.883,25.35
2020-11-13,1888.825,1876.1,1896.81,1874.1,92.755,3585.15,0.898,23.1
2020-11-16,1888.194,1889.4,1899.05,1864.71,92.642,3626.91,0.908,22.45
2020-11-17,1879.245,1887.7,1893.6,1877.01,92.416,3609.53,0.859,22.71
2020-11-18,1872.16,1878.5,1884.85,1864.01,92.316,3567.79,0.872,23.84
2020-11-19,1865.355,1871.8,1874.07,1852.86,92.294,3581.87,0.831,23.11
2020-11-20,1870.318,1865.808,1879.89,1861.01,92.392,3557.54,0.826,23.7
2020-11-23,1836.855,1869.1,1876.16,1831.1,92.505,3577.59,0.857,22.66
2020-11-24,1806.794,1836.85,1839.05,1800.4,92.226,3635.41,0.882,21.64
2020-11-25,1807.2,1807.2,1817.69,1801.864,91.994,3629.65,0.883,21.25
2020-11-30,1776.7,1786.61,1800.7,1764.73,91.869,3621.63,0.841,20.57
2020-12-01,1814.788,1776.0,1817.38,1775.9,91.313,3662.45,0.929,20.77
2020-12-02,1829.9,1813.8,1832.57,1807.59,91.118,3669.01,0.939,21.17
2020-12-03,1840.295,1829.9,1843.93,1823.83,90.714,3666.72,0.908,21.28
2020-12-04,1838.208,1840.7,1848.21,1829.32,90.701,3699.12,0.969,20.79
2020-12-07,1862.3,1838.5,1868.535,1822.5,90.792,3691.96,0.924,21.3
2020-12-08,1869.45,1860.9,1875.28,1860.4,90.965,3702.25,0.921,20.68
2020-12-09,1838.89,1870.1,1870.96,1825.51,91.087,3672.82,0.938,22.27
2020-12-10,1836.378,1838.8,1850.02,1828.8,90.824,3668.1,0.911,22.52
2020-12-11,1838.998,1835.94,1847.75,1824.138,90.976,3663.46,0.9,23.31
2020-12-14,1827.33,1837.5,1855.6,1819.162,90.711,3647.49,0.896,24.72
2020-12-15,1852.26,1826.9,1855.41,1825.66,90.473,3694.62,0.911,22.89
2020-12-16,1863.56,1852.775,1865.71,1844.97,90.45,3701.17,0.92,22.5
2020-12-17,1884.72,1864.2,1896.29,1862.2,89.822,3722.48,0.935,21.93
2020-12-18,1880.838,1884.6,1889.87,1877.57,90.016,3709.41,0.948,21.57
2020-12-21,1876.435,1881.4,1906.74,1855.344,90.043,3694.92,0.935,25.16
2020-12-22,1860.2,1876.5,1884.238,1858.98,90.654,3687.26,0.921,24.23
2020-12-23,1872.69,1859.9,1878.5,1857.23,90.413,3690.01,0.943,23.31
2020-12-24,1878.97,1871.3,1883.495,1869.69,90.323,3703.06,0.926,21.53
2020-12-28,1873.22,1879.19,1900.185,1869.47,90.337,3735.36,0.926,21.7
2020-12-29,1878.078,1873.1,1886.49,1871.88,89.994,3727.05,0.938,23.08
2020-12-30,1894.1,1877.9,1894.1,1876.3,89.68,3732.05,0.926,22.77
2020-12-31,1897.9,1894.1,1900.99,1885.6,89.937,3756.08,0.918,22.75
2021-01-04,1942.07,1898.07,1944.45,1898.07,89.869,3700.66,0.915,26.97
2021-01-05,1949.75,1942.07,1953.06,1934.5,89.436,3726.87,0.958,25.34
2021-01-06,1918.05,1949.6,1959.33,1901.006,89.53,3748.15,1.039,25.07
2021-01-07,1913.19,1918.3,1927.69,1906.79,89.826,3803.8,1.083,22.37
2021-01-08,1848.445,1913.5,1917.473,1828.415,90.098,3824.69,1.117,21.56
2021-01-11,1842.9,1847.8,1856.73,1817.125,90.465,3799.62,1.148,24.08
2021-01-12,1854.4,1842.9,1863.86,1836.83,90.093,3801.2,1.131,23.33
2021-01-13,1844.78,1854.0,1863.055,1842.01,90.355,3809.85,1.087,22.21
2021-01-14,1845.51,1844.9,1857.62,1829.248,90.239,3795.55,1.133,23.25
2021-01-15,1827.635,1845.3,1857.0,1823.41,90.772,3768.26,1.083,24.34
2021-01-20,1871.344,1839.8,1871.79,1832.61,90.475,3851.86,1.08,21.58
2021-01-21,1869.235,1870.5,1875.11,1858.5,90.131,3853.08,1.107,21.32
2021-01-22,1854.8,1868.6,1870.85,1837.5,90.238,3841.48,1.087,21.91
2021-01-25,1855.5,1854.8,1867.895,1847.275,90.391,3855.37,1.033,23.19
2021-01-26,1850.207,1854.9,1861.76,1848.57,90.17,3849.63,1.036,23.02
2021-01-27,1841.37,1850.665,1853.15,1831.52,90.647,3750.78,1.019,37.21
2021-01-28,1841.91,1843.9,1864.11,1834.175,90.455,3787.39,1.047,30.21
2021-01-29,1846.715,1841.9,1875.61,1839.7,90.584,3714.25,1.067,33.09
2021-02-01,1860.4,1846.69,1871.81,1846.69,90.98,3773.87,1.084,30.24
2021-02-02,1837.265,1859.0,1864.13,1829.69,91.197,3826.32,1.098,25.56
2021-02-03,1833.6,1837.9,1845.0,1829.831,91.171,3830.18,1.139,22.91
2021-02-04,1793.96,1832.8,1834.77,1785.129,91.529,3871.75,1.141,21.77
2021-02-05,1812.98,1793.0,1815.115,1792.26,91.042,3886.84,1.165,20.87
2021-02-08,1830.3,1812.98,1839.11,1807.95,90.934,3915.6,1.17,21.24
2021-02-09,1838.16,1830.3,1848.57,1829.0,90.439,3911.24,1.162,21.63
2021-02-10,1842.495,1837.9,1855.38,1834.2,90.371,3909.89,1.126,21.99
2021-02-11,1825.1,1842.7,1847.54,1821.29,90.417,3916.39,1.165,21.25
2021-02-12,1823.13,1825.2,1830.76,1810.66,90.48,3934.84,1.21,19.97
2021-02-17,1776.22,1794.89,1795.16,1769.65,90.951,3931.34,1.282,21.5
2021-02-18,1775.186,1775.8,1789.63,1768.586,90.592,3913.98,1.297,22.49
2021-02-19,1783.346,1775.4,1791.59,1760.822,90.364,3906.72,1.34,22.05
2021-02-22,1808.986,1783.89,1812.64,1780.88,90.01,3876.51,1.367,23.45
2021-02-23,1805.3,1809.0,1816.04,1795.77,90.169,3881.38,1.345,23.11
2021-02-24,1804.586,1804.6,1813.91,1783.55,90.176,3925.44,1.372,21.34
2021-02-25,1769.994,1803.97,1805.57,1765.53,90.134,3829.35,1.53,28.89
2021-02-26,1732.526,1768.9,1775.81,1717.344,90.879,3811.16,1.408,27.95
2021-03-01,1724.6,1734.29,1759.846,1719.66,91.039,3901.83,1.426,23.35
2021-03-02,1737.736,1724.6,1738.589,1707.4,90.785,3870.3,1.398,24.1
2021-03-03,1710.8,1737.0,1740.54,1702.134,90.947,3819.73,1.484,26.67
2021-03-04,1697.138,1709.3,1723.22,1690.63,91.631,3768.48,1.557,28.57
2021-03-05,1698.636,1697.1,1707.669,1687.464,91.977,3841.95,1.577,24.66
2021-03-08,1683.335,1700.7,1714.23,1676.91,92.313,3821.36,1.603,25.47
2021-03-09,1715.36,1683.5,1720.604,1680.3,91.958,3875.45,1.528,24.03
2021-03-10,1726.416,1715.36,1726.53,1708.35,91.823,3898.82,1.52,22.56
2021-03-11,1722.188,1726.3,1739.86,1719.4,91.42,3939.35,1.54,21.91
2021-03-12,1726.958,1722.1,1728.04,1699.39,91.679,3943.35,1.625,20.69
2021-03-15,1731.469,1726.76,1734.57,1721.72,91.833,3968.95,1.609,20.03
2021-03-16,1731.276,1731.586,1741.147,1726.326,91.865,3962.72,1.6214,19.79
2021-03-17,1744.48,1731.4,1751.63,1724.17,91.442,3974.13,1.648,19.23
2021-03-18,1735.67,1744.48,1755.5,1719.4,91.862,3915.47,1.717,21.58
2021-03-19,1744.858,1735.126,1746.87,1728.694,91.919,3913.11,1.7193,20.95
2021-03-22,1738.686,1748.6,1748.6,1727.4,91.742,3940.6,1.6928,18.88
